MSFT,2018-11-13 00:00:00,106.4734
MSFT,2018-11-12 00:00:00,106.4037
MSFT,2018-11-09 00:00:00,109.0919
MSFT,2018-11-08 00:00:00,111.2624
MSFT,2018-11-07 00:00:00,111.4715
MSFT,2018-11-06 00:00:00,107.2500
MSFT,2018-11-05 00:00:00,107.0409
MSFT,2018-11-02 00:00:00,105.6968
MSFT,2018-11-01 00:00:00,105.4579
MSFT,2018-10-31 00:00:00,106.3440
MSFT,2018-10-30 00:00:00,103.2774
MSFT,2018-10-29 00:00:00,103.3969
MSFT,2018-10-26 00:00:00,106.4933
MSFT,2018-10-25 00:00:00,107.8275
MSFT,2018-10-24 00:00:00,101.8736
MSFT,2018-10-23 00:00:00,107.6284
MSFT,2018-10-22 00:00:00,109.1517
MSFT,2018-10-19 00:00:00,108.1859
MSFT,2018-10-18 00:00:00,108.0266
MSFT,2018-10-17 00:00:00,110.2270
MSFT,2018-10-16 00:00:00,110.5157
MSFT,2018-10-15 00:00:00,107.1305
MSFT,2018-10-12 00:00:00,109.0919
MSFT,2018-10-11 00:00:00,105.4479
MSFT,2018-10-10 00:00:00,105.6968
MSFT,2018-10-09 00:00:00,111.7702
MSFT,2018-10-08 00:00:00,110.3664
MSFT,2018-10-05 00:00:00,111.6408
MSFT,2018-10-04 00:00:00,112.2979
MSFT,2018-10-03 00:00:00,114.6675
MSFT,2018-10-02 00:00:00,114.6476
MSFT,2018-10-01 00:00:00,115.1056
MSFT,2018-09-28 00:00:00,113.8710
MSFT,2018-09-27 00:00:00,113.9108
MSFT,2018-09-26 00:00:00,113.4827
MSFT,2018-09-25 00:00:00,113.9506
MSFT,2018-09-24 00:00:00,114.1697
MSFT,2018-09-21 00:00:00,113.7615
MSFT,2018-09-20 00:00:00,113.0745
MSFT,2018-09-19 00:00:00,111.2126
MSFT,2018-09-18 00:00:00,112.7161
MSFT,2018-09-17 00:00:00,111.6507
MSFT,2018-09-14 00:00:00,112.8754
MSFT,2018-09-13 00:00:00,112.4174
MSFT,2018-09-12 00:00:00,111.2226
MSFT,2018-09-11 00:00:00,110.7547
MSFT,2018-09-10 00:00:00,108.9028
MSFT,2018-09-07 00:00:00,107.7379
MSFT,2018-09-06 00:00:00,108.2656
MSFT,2018-09-05 00:00:00,108.0166
MSFT,2018-09-04 00:00:00,111.2226
MSFT,2018-08-31 00:00:00,111.8399
MSFT,2018-08-30 00:00:00,111.4616
MSFT,2018-08-29 00:00:00,111.5312
MSFT,2018-08-28 00:00:00,109.7789
MSFT,2018-08-27 00:00:00,109.1218
MSFT,2018-08-24 00:00:00,107.9270
MSFT,2018-08-23 00:00:00,107.0907
MSFT,2018-08-22 00:00:00,106.5929
MSFT,2018-08-21 00:00:00,105.5176
MSFT,2018-08-20 00:00:00,106.4037
MSFT,2018-08-17 00:00:00,107.1106
MSFT,2018-08-16 00:00:00,107.1704
MSFT,2018-08-15 00:00:00,107.1903
MSFT,2018-08-14 00:00:00,108.6581
MSFT,2018-08-13 00:00:00,107.3192
MSFT,2018-08-10 00:00:00,108.1027
MSFT,2018-08-09 00:00:00,108.7672
MSFT,2018-08-08 00:00:00,108.5887
MSFT,2018-08-07 00:00:00,107.9837
MSFT,2018-08-06 00:00:00,107.2399
MSFT,2018-08-03 00:00:00,107.1506
MSFT,2018-08-02 00:00:00,106.6845
MSFT,2018-08-01 00:00:00,105.4051
MSFT,2018-07-31 00:00:00,105.2067
MSFT,2018-07-30 00:00:00,104.5026
MSFT,2018-07-27 00:00:00,106.7936
MSFT,2018-07-26 00:00:00,108.7176
MSFT,2018-07-25 00:00:00,109.9176
CSCO,2018-12-14 00:00:00,45.8200
CSCO,2018-12-13 00:00:00,47.4700
CSCO,2018-12-12 00:00:00,47.4200
CSCO,2018-12-11 00:00:00,47.0900
CSCO,2018-12-10 00:00:00,46.8600
